2017-04-21 10:29:11.107 INFO  NServiceBus.PerformanceMonitorUsersInstaller Skipped adding user 'ASIA-PACIFIC\Sebastian_W' to group 'Performance Monitor Users' because the user is already in group.
2017-04-21 10:29:11.152 INFO  NServiceBus.PerformanceCounterHelper NServiceBus performance counter for '# of msgs pulled from the input queue /sec' is not set up correctly. To rectify this problem, consult the NServiceBus performance counters documentation.
2017-04-21 10:29:11.155 INFO  NServiceBus.PerformanceCounterHelper NServiceBus performance counter for '# of msgs successfully processed / sec' is not set up correctly. To rectify this problem, consult the NServiceBus performance counters documentation.
2017-04-21 10:29:11.157 INFO  NServiceBus.PerformanceCounterHelper NServiceBus performance counter for '# of msgs failures / sec' is not set up correctly. To rectify this problem, consult the NServiceBus performance counters documentation.
2017-04-21 10:29:11.242 INFO  ClientUI.Program Press 'P' to place an order, or 'Q' to quit.
2017-04-21 10:29:17.412 INFO  ClientUI.Program Sending PlaceOrder command, OrderId = 7c9b1151-3c38-4389-a6fe-25a11e79651b
2017-04-21 10:29:17.568 INFO  ClientUI.Program Press 'P' to place an order, or 'Q' to quit.
2017-04-21 10:34:08.120 INFO  DefaultFactory Logging to 'C:\Sebastian\Project\intro-to-nservicebus-3-multiple-endpoints\ClientUI\bin\Debug\' with level Info
2017-04-21 10:34:08.636 INFO  NServiceBus.LicenseManager Trial for the Particular Service Platform has been active since 4/20/2017.
2017-04-21 10:34:09.339 INFO  NServiceBus.PerformanceMonitorUsersInstaller Skipped adding user 'ASIA-PACIFIC\Sebastian_W' to group 'Performance Monitor Users' because the user is already in group.
2017-04-21 10:34:09.400 INFO  NServiceBus.PerformanceCounterHelper NServiceBus performance counter for '# of msgs pulled from the input queue /sec' is not set up correctly. To rectify this problem, consult the NServiceBus performance counters documentation.
2017-04-21 10:34:09.403 INFO  NServiceBus.PerformanceCounterHelper NServiceBus performance counter for '# of msgs successfully processed / sec' is not set up correctly. To rectify this problem, consult the NServiceBus performance counters documentation.
2017-04-21 10:34:09.405 INFO  NServiceBus.PerformanceCounterHelper NServiceBus performance counter for '# of msgs failures / sec' is not set up correctly. To rectify this problem, consult the NServiceBus performance counters documentation.
2017-04-21 10:34:09.619 INFO  ClientUI.Program Press 'P' to place an order, or 'Q' to quit.
2017-04-21 10:34:18.253 INFO  ClientUI.Program Sending PlaceOrder command, OrderId = 0b035a17-78d2-4464-83ad-4919daa4b880
2017-04-21 10:34:18.404 INFO  ClientUI.Program Press 'P' to place an order, or 'Q' to quit.
2017-04-21 10:37:07.644 INFO  DefaultFactory Logging to 'C:\Sebastian\Project\intro-to-nservicebus-3-multiple-endpoints\ClientUI\bin\Debug\' with level Info
2017-04-21 10:37:08.232 INFO  NServiceBus.LicenseManager Trial for the Particular Service Platform has been active since 4/20/2017.
2017-04-21 10:37:09.187 INFO  NServiceBus.PerformanceMonitorUsersInstaller Skipped adding user 'ASIA-PACIFIC\Sebastian_W' to group 'Performance Monitor Users' because the user is already in group.
2017-04-21 10:37:09.257 INFO  NServiceBus.PerformanceCounterHelper NServiceBus performance counter for '# of msgs pulled from the input queue /sec' is not set up correctly. To rectify this problem, consult the NServiceBus performance counters documentation.
2017-04-21 10:37:09.267 INFO  NServiceBus.PerformanceCounterHelper NServiceBus performance counter for '# of msgs successfully processed / sec' is not set up correctly. To rectify this problem, consult the NServiceBus performance counters documentation.
2017-04-21 10:37:09.270 INFO  NServiceBus.PerformanceCounterHelper NServiceBus performance counter for '# of msgs failures / sec' is not set up correctly. To rectify this problem, consult the NServiceBus performance counters documentation.
2017-04-21 10:37:09.381 INFO  ClientUI.Program Press 'P' to place an order, or 'Q' to quit.
2017-04-21 10:37:15.542 INFO  ClientUI.Program Sending PlaceOrder command, OrderId = 34dba537-3c43-471d-9a55-bb92bca176ea
2017-04-21 10:37:15.707 INFO  ClientUI.Program Press 'P' to place an order, or 'Q' to quit.
2017-04-21 10:58:18.251 INFO  DefaultFactory Logging to 'C:\Sebastian\Project\intro-to-nservicebus-3-multiple-endpoints\ClientUI\bin\Debug\' with level Info
2017-04-21 10:58:18.790 INFO  NServiceBus.LicenseManager Trial for the Particular Service Platform has been active since 4/20/2017.
2017-04-21 10:58:19.911 INFO  NServiceBus.PerformanceMonitorUsersInstaller Skipped adding user 'ASIA-PACIFIC\Sebastian_W' to group 'Performance Monitor Users' because the user is already in group.
2017-04-21 10:58:20.083 INFO  ClientUI.Program Press 'P' to place an order, or 'Q' to quit.
2017-04-21 10:58:24.384 INFO  ClientUI.Program Sending PlaceOrder command, OrderId = ba7d46e2-6857-4de3-b7de-5d4f9d472ab1
2017-04-21 10:58:24.557 INFO  ClientUI.Program Press 'P' to place an order, or 'Q' to quit.
